,Unnamed: 0,MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Position,OriginPlayerID_,OriginPlayerIDFit,DestinationPlayerID_,DestinationPlayerIDFit,PlayerIDFitPair,PassingBetweenPlayerCount,DestinationPosition,PositionFitPair,PassingBetweenPositionCount,dist,PositionFitPairScore,OneDevideDist,StdPassingBetweenPlayerCount,weight
103,344,1,Opponent1,Opponent1_M2,Opponent1_D2,2H,207.29064000000017,Simple pass,54,80,56.0,37.0,M,M2,16,D2,1,"(16, 1)",107,D,"('M', 'D')",2499,43.04648650006177,0.25,0.02323069967623409,0.6928104575163399,0.3220137190641913
104,345,1,Opponent1,Opponent1_D2,Opponent1_D1,2H,209.8721019999998,Simple pass,56,37,80.0,9.0,D,D2,1,D1,0,"(1, 0)",103,D,"('D', 'D')",1795,36.87817782917155,1.0,0.02711630722733202,0.6666666666666666,0.5645943246313329
105,346,1,Opponent1,Opponent1_D1,Opponent1_G1,2H,269.9778849999998,Simple pass,19,9,8.0,41.0,D,D1,0,G1,13,"(0, 13)",85,G,"('D', 'G')",383,33.83784863137726,0.5,0.029552706228277083,0.5490196078431373,0.35952410469047147
106,347,1,Opponent1,Opponent1_G1,Opponent1_M1,2H,271.98976300000004,Launch,8,41,38.0,17.0,G,G1,13,M1,15,"(13, 15)",17,M,"('G', 'M')",87,38.41874542459709,0.25,0.026028960314767677,0.10457516339869281,0.12686804123782014
107,354,1,Opponent1,Opponent1_F2,Opponent1_D1,2H,404.367526,High pass,9,8,23.0,5.0,F,F2,8,D1,0,"(8, 0)",16,D,"('F', 'D')",336,14.317821063276353,0.5,0.06984302957695782,0.09803921568627451,0.22262741508774408
108,357,1,Opponent1,Opponent1_D1,Opponent1_F2,2H,433.152098,Simple pass,65,6,71.0,2.0,D,D1,0,F2,8,"(0, 8)",39,F,"('D', 'F')",607,7.211102550927978,0.5,0.1386750490563073,0.24836601307189543,0.29568035404273424
109,358,1,Opponent1,Opponent1_M1,Opponent1_G1,2H,440.65590100000014,Simple pass,48,5,24.0,58.0,M,M1,15,G1,13,"(15, 13)",12,G,"('M', 'G')",79,58.180752831155424,0.75,0.017187814721168516,0.0718954248366013,0.27969441318592325
110,359,1,Opponent1,Opponent1_G1,Opponent1_F3,2H,447.99007900000015,Launch,24,58,67.0,91.0,G,G1,13,F3,9,"(13, 9)",10,F,"('G', 'F')",73,54.20332093147061,0.125,0.018449054095122742,0.058823529411764705,0.06742419450229581
111,361,1,Opponent1,Opponent1_F3,Opponent1_M3,2H,454.9852970000002,Simple pass,65,87,73.0,87.0,F,F3,9,M3,17,"(9, 17)",29,M,"('F', 'M')",680,8.0,0.75,0.125,0.1830065359477124,0.35266884531590414
112,362,1,Opponent1,Opponent1_M3,Opponent1_M2,2H,456.45343300000013,Simple pass,73,87,92.0,90.0,M,M3,17,M2,16,"(17, 16)",138,M,"('M', 'M')",2615,19.235384061671343,1.0,0.05198752449100364,0.8954248366013072,0.6491374536974369
113,366,1,Opponent1,Opponent1_F2,Opponent1_D2,2H,493.589767,Simple pass,73,9,80.0,7.0,F,F2,8,D2,1,"(8, 1)",22,D,"('F', 'D')",336,7.280109889280518,0.5,0.13736056394868904,0.13725490196078433,0.2582051553031578
114,367,1,Opponent1,Opponent1_D2,Opponent1_F1,2H,495.34846500000003,High pass,80,7,84.0,37.0,D,D2,1,F1,7,"(1, 7)",65,F,"('D', 'F')",607,30.265491900843113,0.5,0.03304093002275449,0.41830065359477125,0.3171138612058419
115,382,1,Opponent1,Opponent1_M1,Opponent1_F2,2H,646.0948560000003,Head pass,58,65,66.0,71.0,M,M1,15,F2,8,"(15, 8)",63,F,"('M', 'F')",809,10.0,0.25,0.1,0.40522875816993464,0.25174291938997817
116,383,1,Opponent1,Opponent1_M2,Opponent1_F2,2H,653.2827579999997,Simple pass,77,84,94.0,84.0,M,M2,16,F2,8,"(16, 8)",51,F,"('M', 'F')",809,17.0,0.25,0.058823529411764705,0.32679738562091504,0.21187363834422657
117,384,1,Opponent1,Opponent1_F2,Opponent1_F3,2H,663.6279159999998,Simple pass,90,85,73.0,88.0,F,F2,8,F3,9,"(8, 9)",8,F,"('F', 'F')",169,17.26267650163207,1.0,0.057928444636349226,0.0457516339869281,0.3678933595410924
118,385,1,Opponent1,Opponent1_F3,Opponent1_M1,2H,665.1657949999999,Simple pass,73,88,65.0,74.0,F,F3,9,M1,15,"(9, 15)",32,M,"('F', 'M')",680,16.1245154965971,0.75,0.062017367294604234,0.20261437908496732,0.3382105821265239
119,386,1,Opponent1,Opponent1_M1,Opponent1_F3,2H,666.6920799999998,Simple pass,65,74,67.0,92.0,M,M1,15,F3,9,"(15, 9)",40,F,"('M', 'F')",809,18.110770276274835,0.25,0.05521576303742327,0.2549019607843137,0.18670590794057898
120,387,1,Opponent1,Opponent1_F3,Opponent1_M2,2H,669.0846179999999,Simple pass,67,92,81.0,80.0,F,F3,9,M2,16,"(9, 16)",22,M,"('F', 'M')",680,18.439088914585774,0.75,0.05423261445466404,0.13725490196078433,0.31382917213848277
121,388,1,Opponent1,Opponent1_M1,Opponent1_D4,2H,744.610369,High pass,61,61,92.0,30.0,M,M1,15,D4,3,"(15, 3)",112,D,"('M', 'D')",2499,43.840620433565945,0.25,0.022809896167307987,0.7254901960784313,0.33276669741524645
122,391,1,Opponent1,Opponent1_M3,Opponent1_M1,2H,763.195655,Simple pass,81,29,75.0,35.0,M,M3,17,M1,15,"(17, 15)",152,M,"('M', 'M')",2615,8.48528137423857,1.0,0.11785113019775793,0.9869281045751634,0.7015930782576404
123,392,1,Opponent1,Opponent1_M3,Opponent1_M1,2H,803.9936050000001,Simple pass,68,75,67.0,93.0,M,M3,17,M1,15,"(17, 15)",152,M,"('M', 'M')",2615,18.027756377319946,1.0,0.05547001962252291,0.9869281045751634,0.680799374732562
124,393,1,Opponent1,Opponent1_M1,Opponent1_D3,2H,806.6630129999999,Simple pass,67,93,55.0,81.0,M,M1,15,D3,2,"(15, 2)",113,D,"('M', 'D')",2499,16.97056274847714,0.25,0.05892556509887897,0.7320261437908496,0.3469839029632429
125,394,1,Opponent1,Opponent1_D4,Opponent1_D2,2H,820.5567510000003,Head pass,26,30,36.0,20.0,D,D4,3,D2,1,"(3, 1)",119,D,"('D', 'D')",1795,14.142135623730951,1.0,0.07071067811865475,0.7712418300653595,0.6139841693946714
126,398,1,Opponent1,Opponent1_F2,Opponent1_M1,2H,847.9019579999997,Simple pass,17,5,24.0,17.0,F,F2,8,M1,15,"(8, 15)",47,M,"('F', 'M')",680,13.892443989449804,0.75,0.07198157507486945,0.3006535947712418,0.3742117232820371
127,399,1,Opponent1,Opponent1_M1,Opponent1_D2,2H,850.5682940000003,Simple pass,24,17,19.0,21.0,M,M1,15,D2,1,"(15, 1)",127,D,"('M', 'D')",2499,6.4031242374328485,0.25,0.15617376188860607,0.8235294117647058,0.4099010578844373
128,405,1,Opponent1,Opponent1_D2,Opponent1_F3,2H,934.164116,Simple pass,24,31,39.0,75.0,D,D2,1,F3,9,"(1, 9)",12,F,"('D', 'F')",607,46.486557196677836,0.5,0.02151159518587591,0.0718954248366013,0.1978023400074924
129,413,1,Opponent1,Opponent1_M3,Opponent1_M2,2H,1010.356484,Simple pass,61,81,75.0,86.0,M,M3,17,M2,16,"(17, 16)",138,M,"('M', 'M')",2615,14.866068747318506,1.0,0.06726727939963124,0.8954248366013072,0.6542307053336461
130,440,1,Opponent1,Opponent1_M1,Opponent1_M3,2H,1176.5468849999995,Simple pass,64,80,72.0,85.0,M,M1,15,M3,17,"(15, 17)",154,M,"('M', 'M')",2615,9.433981132056603,1.0,0.105999788000636,1.0,0.7019999293335453
131,445,1,Opponent1,Opponent1_M3,Opponent1_M2,2H,1261.7598859999996,Simple pass,47,35,47.0,53.0,M,M3,17,M2,16,"(17, 16)",138,M,"('M', 'M')",2615,18.0,1.0,0.05555555555555555,0.8954248366013072,0.6503267973856209
132,446,1,Opponent1,Opponent1_M2,Opponent1_D3,2H,1263.7667469999994,Simple pass,47,53,38.0,61.0,M,M2,16,D3,2,"(16, 2)",89,D,"('M', 'D')",2499,12.041594578792296,0.25,0.08304547985373997,0.5751633986928104,0.3027362928488501
133,447,1,Opponent1,Opponent1_D3,Opponent1_M1,2H,1266.3037670000006,Simple pass,38,61,54.0,27.0,D,D3,2,M1,15,"(2, 15)",90,M,"('D', 'M')",2526,37.57658845611187,0.75,0.026612314770617474,0.5816993464052288,0.4527705537252821
134,448,1,Opponent1,Opponent1_D2,Opponent1_M3,2H,1310.454189,Simple pass,63,8,58.0,45.0,D,D2,1,M3,17,"(1, 17)",129,M,"('D', 'M')",2526,37.33630940518894,0.75,0.026783579200279007,0.8366013071895425,0.5377949621299405
135,467,1,Opponent1,Opponent1_D3,Opponent1_F3,2H,1384.8801320000002,Head pass,19,67,21.0,94.0,D,D3,2,F3,9,"(2, 9)",16,F,"('D', 'F')",607,27.073972741361768,0.5,0.036935842757655886,0.09803921568627451,0.21165835281464346
136,468,1,Opponent1,Opponent1_F3,Opponent1_D3,2H,1390.3748859999994,Simple pass,21,94,19.0,81.0,F,F3,9,D3,2,"(9, 2)",11,D,"('F', 'D')",336,13.152946437965905,0.5,0.07602859212697055,0.06535947712418301,0.21379602308371787
137,471,1,Opponent1,Opponent1_F5,Opponent1_D2,2H,1621.1798909999998,Simple pass,29,8,15.0,9.0,F,F5,11,D2,1,"(11, 1)",4,D,"('F', 'D')",336,14.035668847618199,0.5,0.07124704998790965,0.0196078431372549,0.1969516310417215
138,474,1,Opponent1,Opponent1_M3,Opponent1_F3,2H,1631.804489,Simple pass,19,57,24.0,70.0,M,M3,17,F3,9,"(17, 9)",38,F,"('M', 'F')",809,13.92838827718412,0.25,0.07179581586177382,0.24183006535947713,0.18787529374041698
139,475,1,Opponent1,Opponent1_D1,Opponent1_F5,2H,1646.8332410000005,Simple pass,51,8,70.0,12.0,D,D1,0,F5,11,"(0, 11)",3,F,"('D', 'F')",607,19.4164878389476,0.5,0.051502620262460476,0.013071895424836602,0.18819150522909903
140,476,1,Opponent1,Opponent1_M3,Opponent1_M1,2H,1666.5801869999993,Head pass,71,56,65.0,46.0,M,M3,17,M1,15,"(17, 15)",152,M,"('M', 'M')",2615,11.661903789690601,1.0,0.08574929257125441,0.9869281045751634,0.6908924657154726
141,482,1,Opponent1,Opponent1_M2,Opponent1_D4,2H,1701.4139480000006,Simple pass,12,70,21.0,55.0,M,M2,16,D4,3,"(16, 3)",89,D,"('M', 'D')",2499,17.4928556845359,0.25,0.05716619504750295,0.5751633986928104,0.29410986458010446
142,483,1,Opponent1,Opponent1_D4,Opponent1_D1,2H,1705.07884,Simple pass,21,55,32.0,11.0,D,D4,3,D1,0,"(3, 0)",76,D,"('D', 'D')",1795,45.35416188179427,1.0,0.022048693185121176,0.49019607843137253,0.5040815905388312
143,484,1,Opponent1,Opponent1_D1,Opponent1_F5,2H,1710.2352659999995,Simple pass,63,8,85.0,16.0,D,D1,0,F5,11,"(0, 11)",3,F,"('D', 'F')",607,23.40939982143925,0.5,0.04271788288583805,0.013071895424836602,0.18526325943689154
144,485,1,Opponent1,Opponent1_F5,Opponent1_M3,2H,1713.7690759999994,Simple pass,85,16,81.0,41.0,F,F5,11,M3,17,"(11, 17)",6,M,"('F', 'M')",680,25.317977802344327,0.75,0.03949762527666821,0.032679738562091505,0.27405912127958654
145,487,1,Opponent1,Opponent1_D3,Opponent1_G1,2H,1740.2946510000006,Simple pass,9,65,12.0,71.0,D,D3,2,G1,13,"(2, 13)",84,G,"('D', 'G')",383,6.708203932499369,0.5,0.14907119849998599,0.5424836601307189,0.3971849528769016
146,488,1,Opponent1,Opponent1_G1,Opponent1_D3,2H,1743.6360459999994,Hand pass,12,71,37.0,72.0,G,G1,13,D3,2,"(13, 2)",63,D,"('G', 'D')",331,25.019992006393608,0.5,0.039968038348871575,0.40522875816993464,0.31506559883960206
147,489,1,Opponent1,Opponent1_D3,Opponent1_M3,2H,1749.216461,Simple pass,37,72,43.0,50.0,D,D3,2,M3,17,"(2, 17)",118,M,"('D', 'M')",2526,22.80350850198276,0.75,0.043852900965351466,0.7647058823529411,0.5195195944394309
148,490,1,Opponent1,Opponent1_M3,Opponent1_F5,2H,1752.089132,Simple pass,43,50,70.0,31.0,M,M3,17,F5,11,"(17, 11)",2,F,"('M', 'F')",809,33.015148038438355,0.25,0.030289126640769135,0.006535947712418301,0.09560835811772914
149,491,1,Opponent1,Opponent1_F5,Opponent1_M3,2H,1757.8454869999994,Simple pass,70,31,68.0,17.0,F,F5,11,M3,17,"(11, 17)",6,M,"('F', 'M')",680,14.142135623730951,0.75,0.07071067811865475,0.032679738562091505,0.2844634722269154
150,492,1,Opponent1,Opponent1_M3,Opponent1_F4,2H,1759.8688279999994,High pass,68,17,88.0,59.0,M,M3,17,F4,10,"(17, 10)",17,F,"('M', 'F')",809,46.51881339845203,0.25,0.02149667901961739,0.10457516339869281,0.1253572808061034
151,495,1,Opponent1,Opponent1_M2,Opponent1_M3,2H,1906.8094850000002,Head pass,67,65,63.0,74.0,M,M2,16,M3,17,"(16, 17)",127,M,"('M', 'M')",2615,9.848857801796104,1.0,0.10153461651336192,0.8235294117647058,0.6416880094260226
152,496,1,Opponent1,Opponent1_M1,Opponent1_D2,2H,1924.300068,Simple pass,70,87,69.0,95.0,M,M1,15,D2,1,"(15, 1)",127,D,"('M', 'D')",2499,8.06225774829855,0.25,0.12403473458920847,0.8235294117647058,0.3991880487846381
153,497,1,Opponent1,Opponent1_D2,Opponent1_M1,2H,1926.115473,Simple pass,69,95,68.0,77.0,D,D2,1,M1,15,"(1, 15)",154,M,"('D', 'M')",2526,18.027756377319946,0.75,0.05547001962252291,1.0,0.6018233398741744
154,499,1,Opponent1,Opponent1_D1,Opponent1_G1,2H,1939.918471,Simple pass,61,52,20.0,73.0,D,D1,0,G1,13,"(0, 13)",85,G,"('D', 'G')",383,46.06517122512408,0.5,0.02170837475265037,0.5490196078431373,0.3569093275319292
155,500,1,Opponent1,Opponent1_G1,Opponent1_D3,2H,1941.74158,Simple pass,20,73,35.0,77.0,G,G1,13,D3,2,"(13, 2)",63,D,"('G', 'D')",331,15.524174696260024,0.5,0.06441566264008308,0.40522875816993464,0.32321480693667254
156,501,1,Opponent1,Opponent1_D3,Opponent1_D4,2H,1946.517076,Simple pass,35,77,38.0,29.0,D,D3,2,D4,3,"(2, 3)",113,D,"('D', 'D')",1795,48.093658625644196,1.0,0.020792762051726844,0.7320261437908496,0.5842729686141921
157,502,1,Opponent1,Opponent1_D4,Opponent1_M1,2H,1951.031806,Simple pass,38,29,47.0,64.0,D,D4,3,M1,15,"(3, 15)",136,M,"('D', 'M')",2526,36.138621999185304,0.75,0.027671226645624276,0.8823529411764706,0.5533413892740315
158,503,1,Opponent1,Opponent1_M1,Opponent1_D3,2H,1953.630255,Simple pass,47,64,58.0,83.0,M,M1,15,D3,2,"(15, 2)",113,D,"('M', 'D')",2499,21.95449840010015,0.25,0.04554875186742769,0.7320261437908496,0.34252496521942577
159,504,1,Opponent1,Opponent1_D3,Opponent1_F4,2H,1958.776591,High pass,58,83,89.0,30.0,D,D3,2,F4,10,"(2, 10)",7,F,"('D', 'F')",607,61.40032573203501,0.5,0.016286558549611408,0.0392156862745098,0.18516741494137373
160,505,1,Opponent1,Opponent1_F4,Opponent1_M3,2H,2009.1409080000005,Head pass,75,93,74.0,84.0,F,F4,10,M3,17,"(10, 17)",15,M,"('F', 'M')",680,9.055385138137417,0.75,0.11043152607484653,0.0915032679738562,0.31731159801623426
161,506,1,Opponent1,Opponent1_M1,Opponent1_F5,2H,2014.378497,Simple pass,64,80,73.0,67.0,M,M1,15,F5,11,"(15, 11)",5,F,"('M', 'F')",809,15.811388300841896,0.25,0.06324555320336758,0.026143790849673203,0.11312978135101359
162,507,1,Opponent1,Opponent1_M3,Opponent1_M2,2H,2019.294202,Simple pass,74,64,82.0,76.0,M,M3,17,M2,16,"(17, 16)",138,M,"('M', 'M')",2615,14.422205101855956,1.0,0.06933752452815364,0.8954248366013072,0.6549207870431536
163,508,1,Opponent1,Opponent1_M2,Opponent1_F5,2H,2022.8294850000002,Cross,83,74,89.0,37.0,M,M2,16,F5,11,"(16, 11)",8,F,"('M', 'F')",809,37.48332962798263,0.25,0.026678526425610406,0.0457516339869281,0.10747672013751283
164,509,1,Opponent1,Opponent1_F5,Opponent1_M3,2H,2025.652997,Simple pass,89,40,86.0,39.0,F,F5,11,M3,17,"(11, 17)",6,M,"('F', 'M')",680,3.1622776601683795,0.75,0.31622776601683794,0.032679738562091505,0.3663025015263098
165,510,1,Opponent1,Opponent1_M1,Opponent1_F5,2H,2028.613623,High pass,74,32,90.0,52.0,M,M1,15,F5,11,"(15, 11)",5,F,"('M', 'F')",809,25.612496949731394,0.25,0.03904344047215152,0.026143790849673203,0.10506241044060824
166,515,1,Opponent1,Opponent1_G1,Opponent1_D4,2H,2132.119925,Hand pass,14,36,18.0,26.0,G,G1,13,D4,3,"(13, 3)",45,D,"('G', 'D')",331,10.770329614269007,0.5,0.09284766908852593,0.2875816993464052,0.293476456144977
167,516,1,Opponent1,Opponent1_D4,Opponent1_G1,2H,2134.9777750000007,Simple pass,18,26,18.0,66.0,D,D4,3,G1,13,"(3, 13)",48,G,"('D', 'G')",383,40.0,0.5,0.025,0.30718954248366015,0.27739651416122
168,517,1,Opponent1,Opponent1_G1,Opponent1_F4,2H,2141.280256,Launch,18,66,70.0,82.0,G,G1,13,F4,10,"(13, 10)",6,F,"('G', 'F')",73,54.405882034941776,0.125,0.018380365552345193,0.032679738562091505,0.0586867013714789
169,518,1,Opponent1,Opponent1_D2,Opponent1_M1,2H,2146.055651,Simple pass,53,85,64.0,71.0,D,D2,1,M1,15,"(1, 15)",154,M,"('D', 'M')",2526,17.804493814764857,0.75,0.05616559563017304,1.0,0.6020551985433911
170,519,1,Opponent1,Opponent1_M1,Opponent1_D1,2H,2148.420067,Simple pass,65,70,72.0,7.0,M,M1,15,D1,0,"(15, 0)",125,D,"('M', 'D')",2499,63.387695966961914,0.25,0.01577593229640665,0.8104575163398693,0.3587444828787586
171,520,1,Opponent1,Opponent1_D1,Opponent1_F4,2H,2151.271824000001,Cross,72,7,88.0,66.0,D,D1,0,F4,10,"(0, 10)",19,F,"('D', 'F')",607,61.1310068623117,0.5,0.01635831064016904,0.11764705882352941,0.21133512315456615
172,521,1,Opponent1,Opponent1_D2,Opponent1_D3,2H,2176.666512,Head pass,72,92,56.0,83.0,D,D2,1,D3,2,"(1, 2)",74,D,"('D', 'D')",1795,18.35755975068582,1.0,0.05447347107028433,0.477124183006536,0.51053255135894
173,522,1,Opponent1,Opponent1_D3,Opponent1_D4,2H,2178.788128,Simple pass,56,83,55.0,48.0,D,D3,2,D4,3,"(2, 3)",113,D,"('D', 'D')",1795,35.014282800023196,1.0,0.02855977389887699,0.7320261437908496,0.5868619725632421
174,523,1,Opponent1,Opponent1_D4,Opponent1_F5,2H,2181.954054,Simple pass,55,48,66.0,59.0,D,D4,3,F5,11,"(3, 11)",4,F,"('D', 'F')",607,15.556349186104045,0.5,0.0642824346533225,0.0196078431372549,0.19463009259685912
175,524,1,Opponent1,Opponent1_F5,Opponent1_M1,2H,2185.3449960000007,Simple pass,66,59,57.0,69.0,F,F5,11,M1,15,"(11, 15)",3,M,"('F', 'M')",680,13.45362404707371,0.75,0.07432941462471664,0.013071895424836602,0.27913377001651773
176,525,1,Opponent1,Opponent1_D2,Opponent1_D1,2H,2233.278526,Simple pass,30,78,27.0,55.0,D,D2,1,D1,0,"(1, 0)",103,D,"('D', 'D')",1795,23.194827009486403,1.0,0.04311306135592269,0.6666666666666666,0.5699265760075298
177,526,1,Opponent1,Opponent1_D1,Opponent1_G1,2H,2235.214672,Simple pass,27,55,8.0,55.0,D,D1,0,G1,13,"(0, 13)",85,G,"('D', 'G')",383,19.0,0.5,0.05263157894736842,0.5490196078431373,0.3672170622635019
178,527,1,Opponent1,Opponent1_G1,Opponent1_F5,2H,2237.8025989999996,Simple pass,8,55,56.0,46.0,G,G1,13,F5,11,"(13, 11)",1,F,"('G', 'F')",73,48.83646178829912,0.125,0.02047650389446504,0.0,0.04849216796482168
179,528,1,Opponent1,Opponent1_D4,Opponent1_M1,2H,2247.7781720000007,Head pass,29,42,45.0,45.0,D,D4,3,M1,15,"(3, 15)",136,M,"('D', 'M')",2526,16.278820596099706,0.75,0.06142951168339512,0.8823529411764706,0.5645941509532886
180,529,1,Opponent1,Opponent1_M1,Opponent1_D3,2H,2249.209318,Simple pass,45,45,31.0,71.0,M,M1,15,D3,2,"(15, 2)",113,D,"('M', 'D')",2499,29.5296461204668,0.25,0.03386427307392982,0.7320261437908496,0.33863013895492644
181,530,1,Opponent1,Opponent1_D3,Opponent1_G1,2H,2253.440379,Simple pass,31,71,14.0,45.0,D,D3,2,G1,13,"(2, 13)",84,G,"('D', 'G')",383,31.064449134018133,0.5,0.03219113899898252,0.5424836601307189,0.3582249330432338
182,531,1,Opponent1,Opponent1_G1,Opponent1_F4,2H,2256.7523149999997,High pass,14,45,66.0,69.0,G,G1,13,F4,10,"(13, 10)",6,F,"('G', 'F')",73,57.271284253105414,0.125,0.017460757394239454,0.032679738562091505,0.05838016531877698
183,532,1,Opponent1,Opponent1_M3,Opponent1_D3,2H,2315.159178000001,Simple pass,23,19,27.0,60.0,M,M3,17,D3,2,"(17, 2)",123,D,"('M', 'D')",2499,41.19465984809196,0.25,0.02427499107135649,0.7973856209150327,0.35722020399546306
184,533,1,Opponent1,Opponent1_D3,Opponent1_D2,2H,2317.525278,Simple pass,27,60,42.0,86.0,D,D3,2,D2,1,"(2, 1)",78,D,"('D', 'D')",1795,30.01666203960727,1.0,0.03331483023263848,0.5032679738562091,0.5121942680296159
185,535,1,Opponent1,Opponent1_M1,Opponent1_D3,2H,2332.05328,Cross,79,84,25.0,66.0,M,M1,15,D3,2,"(15, 2)",113,D,"('M', 'D')",2499,56.92099788303083,0.25,0.017568209223157664,0.7320261437908496,0.3331981176713358
186,538,1,Opponent1,Opponent1_M3,Opponent1_M1,2H,2399.2504310000004,Simple pass,64,69,60.0,57.0,M,M3,17,M1,15,"(17, 15)",152,M,"('M', 'M')",2615,12.649110640673518,1.0,0.07905694150420949,0.9869281045751634,0.6886616820264576
187,539,1,Opponent1,Opponent1_M1,Opponent1_F3,2H,2400.15592,Simple pass,60,57,82.0,60.0,M,M1,15,F3,9,"(15, 9)",40,F,"('M', 'F')",809,22.20360331117452,0.25,0.04503773491110449,0.2549019607843137,0.1833132318984727
188,540,1,Opponent1,Opponent1_F3,Opponent1_F4,2H,2402.328456,Simple pass,82,60,87.0,61.0,F,F3,9,F4,10,"(9, 10)",8,F,"('F', 'F')",169,5.0990195135927845,1.0,0.19611613513818404,0.0457516339869281,0.41395592304170403
189,541,1,Opponent1,Opponent1_M1,Opponent1_D1,2H,2435.886787000001,Simple pass,77,63,60.0,49.0,M,M1,15,D1,0,"(15, 0)",125,D,"('M', 'D')",2499,22.02271554554524,0.25,0.045407660918649985,0.8104575163398693,0.3686217257528397
190,550,1,Opponent1,Opponent1_F4,Opponent1_D3,2H,2516.721312,Head pass,60,75,45.0,67.0,F,F4,10,D3,2,"(10, 2)",4,D,"('F', 'D')",336,17.0,0.5,0.058823529411764705,0.0196078431372549,0.19281045751633988
191,554,1,Opponent1,Opponent1_D3,Opponent1_F3,2H,2677.025196,Head pass,34,83,56.0,85.0,D,D3,2,F3,9,"(2, 9)",16,F,"('D', 'F')",607,22.090722034374522,0.5,0.045267873021259265,0.09803921568627451,0.21443569623584458
192,555,1,Opponent1,Opponent1_F4,Opponent1_F5,2H,2764.0565020000013,Head pass,83,11,92.0,11.0,F,F4,10,F5,11,"(10, 11)",4,F,"('F', 'F')",169,9.0,1.0,0.1111111111111111,0.0196078431372549,0.3769063180827886
193,556,1,Opponent1,Opponent1_D1,Opponent1_F4,2H,2770.159385,Cross,84,6,87.0,41.0,D,D1,0,F4,10,"(0, 10)",19,F,"('D', 'F')",607,35.12833614050059,0.5,0.028467047115478598,0.11764705882352941,0.215371368646336
194,557,1,Opponent1,Opponent1_M3,Opponent1_M1,2H,2774.864546,Simple pass,86,30,79.0,34.0,M,M3,17,M1,15,"(17, 15)",152,M,"('M', 'M')",2615,8.06225774829855,1.0,0.12403473458920847,0.9869281045751634,0.7036542797214572
195,560,1,Opponent1,Opponent1_M3,Opponent1_F4,2H,2798.008146,High pass,15,29,52.0,40.0,M,M3,17,F4,10,"(17, 10)",17,F,"('M', 'F')",809,38.600518131237564,0.25,0.02590638800754199,0.10457516339869281,0.12682718380207825
196,565,1,Opponent1,Opponent1_F5,Opponent1_M2,2H,2853.8617350000004,Simple pass,62,57,62.0,57.0,F,F5,11,M2,16,"(11, 16)",8,M,"('F', 'M')",680,0.0,0.75,1.0,0.0457516339869281,0.5985838779956426
197,566,2,Opponent2,Opponent2_F1,Opponent2_M1,1H,1.6955560000000034,Simple pass,49,48,43.0,51.0,F,F1,7,M1,15,"(7, 15)",68,M,"('F', 'M')",680,6.708203932499369,0.75,0.14907119849998599,0.43790849673202614,0.44565989841067066
198,567,2,Opponent2,Opponent2_M1,Opponent2_D1,1H,4.861992999999998,High pass,43,51,78.0,80.0,M,M1,15,D1,0,"(15, 0)",125,D,"('M', 'D')",2499,45.45327270945405,0.25,0.022000616025873207,0.8104575163398693,0.36081937745524745
199,568,2,Opponent2,Opponent2_D1,Opponent2_F2,1H,7.12717,Simple pass,78,80,83.0,77.0,D,D1,0,F2,8,"(0, 8)",39,F,"('D', 'F')",607,5.830951894845301,0.5,0.17149858514250882,0.24836601307189543,0.30662153273813475
200,569,2,Opponent2,Opponent2_D2,Opponent2_F1,1H,37.255054,Head pass,33,48,61.0,60.0,D,D2,1,F1,7,"(1, 7)",65,F,"('D', 'F')",607,30.463092423455635,0.5,0.032826608214930636,0.41830065359477125,0.31704242060323395
201,571,2,Opponent2,Opponent2_F1,Opponent2_F2,1H,68.094679,Simple pass,67,93,9.0,10.0,F,F1,7,F2,8,"(7, 8)",27,F,"('F', 'F')",169,101.25709851659784,1.0,0.009875850825767857,0.16993464052287582,0.3932701637828812
202,572,2,Opponent2,Opponent2_F1,Opponent2_M2,1H,76.259135,Simple pass,91,79,88.0,71.0,F,F1,7,M2,16,"(7, 16)",52,M,"('F', 'M')",680,8.54400374531753,0.75,0.11704114719613057,0.3333333333333333,0.40012482684315465
203,573,2,Opponent2,Opponent2_M2,Opponent2_D1,1H,77.11715500000003,Simple pass,88,71,88.0,84.0,M,M2,16,D1,0,"(16, 0)",83,D,"('M', 'D')",2499,13.0,0.25,0.07692307692307693,0.5359477124183006,0.2876235964471259
204,574,2,Opponent2,Opponent2_D1,Opponent2_M2,1H,78.296032,Simple pass,88,84,73.0,79.0,D,D1,0,M2,16,"(0, 16)",88,M,"('D', 'M')",2526,15.811388300841896,0.75,0.06324555320336758,0.5686274509803921,0.4606243347279199
205,575,2,Opponent2,Opponent2_M2,Opponent2_D2,1H,81.261926,Simple pass,73,79,75.0,30.0,M,M2,16,D2,1,"(16, 1)",107,D,"('M', 'D')",2499,49.040799340956916,0.25,0.02039118475715464,0.6928104575163399,0.32106721409116484
206,577,2,Opponent2,Opponent2_D2,Opponent2_G1,1H,141.13452,Simple pass,6,8,10.0,51.0,D,D2,1,G1,13,"(1, 13)",76,G,"('D', 'G')",383,43.18564576337837,0.5,0.02315584223237446,0.49019607843137253,0.33778397355458234
