,Unnamed: 0,MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Position,OriginPlayerIDFit,DestinationPlayerIDFit,PlayerIDFitPair,PassingBetweenPlayerCount,DestinationPosition,PositionFitPair,PassingBetweenPositionCount,dist,PositionFitPairScore,OneDevideDist,StdPassingBetweenPlayerCount,weight
111,168,1,Huskies,Huskies_M1,Huskies_D1,1H,1351.1866619999996,Simple pass,51,68,62.0,99.0,M,17,0,"(0, 17)",85,D,"('M', 'D')",1668,32.89376840679705,0.25,0.030400895015524083,0.46408839779005523,0.24816309760185978
112,169,1,Huskies,Huskies_D1,Huskies_M1,1H,1355.635433,Simple pass,62,99,58.0,93.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,7.211102550927978,0.75,0.1386750490563073,0.5027624309392266,0.4638124933318446
113,170,1,Huskies,Huskies_M1,Huskies_D2,1H,1357.802034,Simple pass,58,93,45.0,60.0,M,17,2,"(2, 17)",63,D,"('M', 'D')",1668,35.4682957019364,0.25,0.028194193721730047,0.3425414364640884,0.20691187672860614
114,171,1,Huskies,Huskies_D2,Huskies_D3,1H,1360.51092,Simple pass,45,60,53.0,29.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,32.01562118716424,1.0,0.031234752377721213,0.26519337016574585,0.432142707514489
115,172,1,Huskies,Huskies_D3,Huskies_M2,1H,1364.552237,Simple pass,53,29,65.0,22.0,D,3,22,"(22, 3)",5,M,"('D', 'M')",1520,13.892443989449804,0.75,0.07198157507486945,0.022099447513812154,0.28136034086289385
116,173,1,Huskies,Huskies_M2,Huskies_M3,1H,1365.514369,Simple pass,65,22,59.0,37.0,M,22,23,"(23, 22)",12,M,"('M', 'M')",1301,16.15549442140351,1.0,0.061898446059017294,0.06077348066298342,0.3742239755740002
117,174,1,Huskies,Huskies_M3,Huskies_M2,1H,1367.816744,Simple pass,60,33,57.0,23.0,M,23,22,"(22, 23)",7,M,"('M', 'M')",1301,10.44030650891055,1.0,0.09578262852211514,0.03314917127071823,0.3763105999309444
118,175,1,Huskies,Huskies_M2,Huskies_M3,1H,1368.148627,Simple pass,57,23,68.0,7.0,M,22,23,"(23, 22)",12,M,"('M', 'M')",1301,19.4164878389476,1.0,0.051502620262460476,0.06077348066298342,0.3707587003084813
119,176,1,Huskies,Huskies_M3,Huskies_D3,1H,1371.360714,Simple pass,68,7,51.0,20.0,M,23,3,"(3, 23)",56,D,"('M', 'D')",1668,21.400934559032695,0.25,0.046726931351599776,0.30386740331491713,0.20019811155550563
120,177,1,Huskies,Huskies_D3,Huskies_D2,1H,1373.937659,Simple pass,51,20,47.0,56.0,D,3,2,"(2, 3)",35,D,"('D', 'D')",1478,36.22154055254967,1.0,0.027607881518711633,0.1878453038674033,0.40515106179537164
121,178,1,Huskies,Huskies_D2,Huskies_D1,1H,1377.038876,Simple pass,47,56,60.0,87.0,D,2,0,"(0, 2)",62,D,"('D', 'D')",1478,33.61547262794322,1.0,0.029748205865436483,0.3370165745856354,0.45558826015035725
122,179,1,Huskies,Huskies_D1,Huskies_F1,1H,1380.185092,Simple pass,60,87,68.0,97.0,D,0,10,"(10, 0)",23,F,"('D', 'F')",999,12.806248474865697,0.5,0.07808688094430304,0.12154696132596685,0.23321128075675662
123,180,1,Huskies,Huskies_F1,Huskies_D1,1H,1382.378471,Simple pass,68,97,89.0,96.0,F,10,0,"(0, 10)",5,D,"('F', 'D')",655,21.02379604162864,0.5,0.047565149415449405,0.022099447513812154,0.1898881989764205
124,181,1,Huskies,Huskies_D1,Huskies_D4,1H,1384.757142,Cross,89,96,98.0,3.0,D,0,4,"(4, 0)",73,D,"('D', 'D')",1478,93.43446901438462,1.0,0.010702688317798926,0.39779005524861877,0.46949758118880586
125,182,1,Huskies,Huskies_M2,Huskies_D4,1H,1480.756475,Simple pass,50,13,50.0,7.0,M,22,4,"(4, 22)",12,D,"('M', 'D')",1668,6.0,0.25,0.16666666666666666,0.06077348066298342,0.15914671577655004
126,183,1,Huskies,Huskies_D4,Huskies_D3,1H,1482.4715130000004,Simple pass,50,7,39.0,15.0,D,4,3,"(3, 4)",35,D,"('D', 'D')",1478,13.601470508735444,1.0,0.07352146220938077,0.1878453038674033,0.42045558869226135
127,184,1,Huskies,Huskies_F3,Huskies_D3,1H,1497.018515,Simple pass,57,10,53.0,5.0,F,12,3,"(3, 12)",3,D,"('F', 'D')",655,6.4031242374328485,0.5,0.15617376188860607,0.011049723756906077,0.22240782854850402
128,185,1,Huskies,Huskies_D3,Huskies_G1,1H,1539.323848,Simple pass,11,18,3.0,33.0,D,3,16,"(16, 3)",120,G,"('D', 'G')",443,17.0,0.5,0.058823529411764705,0.6574585635359116,0.4054273643158921
129,186,1,Huskies,Huskies_G1,Huskies_F1,1H,1542.4603960000004,High pass,3,33,39.0,98.0,G,16,10,"(10, 16)",77,F,"('G', 'F')",133,74.30343195303969,0.125,0.013458328555160241,0.4198895027624309,0.18611594377253038
130,187,1,Huskies,Huskies_F2,Huskies_M3,1H,1563.5650890000004,Simple pass,53,75,41.0,75.0,F,11,23,"(23, 11)",58,M,"('F', 'M')",699,12.0,0.75,0.08333333333333333,0.3149171270718232,0.3827501534683855
131,188,1,Huskies,Huskies_M3,Huskies_D1,1H,1565.577677,Simple pass,41,75,35.0,79.0,M,23,0,"(0, 23)",74,D,"('M', 'D')",1668,7.211102550927978,0.25,0.1386750490563073,0.40331491712707185,0.2639966553944597
132,189,1,Huskies,Huskies_D1,Huskies_D2,1H,1566.797006,Simple pass,35,79,31.0,47.0,D,0,2,"(2, 0)",59,D,"('D', 'D')",1478,32.2490309931942,1.0,0.031008683647302117,0.32044198895027626,0.4504835575325261
133,190,1,Huskies,Huskies_D2,Huskies_D3,1H,1569.287655,Simple pass,31,47,43.0,12.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,37.0,1.0,0.02702702702702703,0.26519337016574585,0.43074013239759096
134,191,1,Huskies,Huskies_D3,Huskies_M2,1H,1573.214242,Simple pass,43,12,61.0,17.0,D,3,22,"(22, 3)",5,M,"('D', 'M')",1520,18.681541692269406,0.75,0.05352877275721892,0.022099447513812154,0.27520940675701033
135,192,1,Huskies,Huskies_M2,Huskies_D3,1H,1574.779483,Simple pass,61,17,58.0,39.0,M,22,3,"(3, 22)",3,D,"('M', 'D')",1668,22.20360331117452,0.25,0.04503773491110449,0.011049723756906077,0.10202915288933685
136,193,1,Huskies,Huskies_D3,Huskies_M1,1H,1577.213654,Simple pass,58,39,47.0,71.0,D,3,17,"(17, 3)",47,M,"('D', 'M')",1520,33.83784863137726,0.75,0.029552706228277083,0.2541436464088398,0.34456545087903895
137,194,1,Huskies,Huskies_M1,Huskies_M3,1H,1587.209976,Simple pass,47,71,40.0,81.0,M,17,23,"(23, 17)",143,M,"('M', 'M')",1301,12.206555615733702,1.0,0.08192319205190406,0.7845303867403315,0.6221511929307452
138,195,1,Huskies,Huskies_M3,Huskies_D2,1H,1589.202639,Simple pass,40,81,48.0,31.0,M,23,2,"(2, 23)",46,D,"('M', 'D')",1668,50.635955604688654,0.25,0.019748812638334105,0.24861878453038674,0.1727891990562403
139,196,1,Huskies,Huskies_D2,Huskies_F2,1H,1591.554177,Simple pass,48,31,48.0,26.0,D,2,11,"(11, 2)",56,F,"('D', 'F')",999,5.0,0.5,0.2,0.30386740331491713,0.33462246777163906
140,197,1,Huskies,Huskies_F2,Huskies_D3,1H,1598.02757,Simple pass,48,26,66.0,7.0,F,11,3,"(3, 11)",56,D,"('F', 'D')",655,26.1725046566048,0.5,0.03820803599504351,0.30386740331491713,0.2806918131033202
141,198,1,Huskies,Huskies_M1,Huskies_F2,1H,1633.128835,Simple pass,47,42,56.0,34.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,12.041594578792296,0.25,0.08304547985373997,1.0,0.44434849328458
142,199,1,Huskies,Huskies_F2,Huskies_D4,1H,1637.294235,Simple pass,71,25,80.0,5.0,F,11,4,"(4, 11)",64,D,"('F', 'D')",655,21.93171219946131,0.5,0.04559607525875532,0.34806629834254144,0.2978874578670989
143,200,1,Huskies,Huskies_D4,Huskies_F2,1H,1640.147845,Simple pass,80,5,74.0,25.0,D,4,11,"(11, 4)",66,F,"('D', 'F')",999,20.8806130178211,0.5,0.04789131426105757,0.35911602209944754,0.30233577878683504
144,201,1,Huskies,Huskies_G1,Huskies_D1,1H,1657.171668,Hand pass,9,27,38.0,81.0,G,16,0,"(0, 16)",76,D,"('G', 'D')",257,61.29437168288782,0.5,0.016314711653683207,0.4143646408839779,0.310226450845887
145,202,1,Huskies,Huskies_D1,Huskies_D2,1H,1665.270361,Simple pass,38,81,33.0,54.0,D,0,2,"(2, 0)",59,D,"('D', 'D')",1478,27.459060435491963,1.0,0.03641785203646149,0.32044198895027626,0.4522866136622459
146,203,1,Huskies,Huskies_D2,Huskies_D1,1H,1669.6422619999996,Simple pass,33,54,39.0,80.0,D,2,0,"(0, 2)",62,D,"('D', 'D')",1478,26.68332812825267,1.0,0.03747658444979307,0.3370165745856354,0.4581643863451428
147,204,1,Huskies,Huskies_D1,Huskies_F2,1H,1671.45486,Simple pass,39,80,51.0,93.0,D,0,11,"(11, 0)",49,F,"('D', 'F')",999,17.69180601295413,0.5,0.05652334189442215,0.26519337016574585,0.27390557068672267
148,205,1,Huskies,Huskies_F2,Huskies_D1,1H,1673.213406,Simple pass,51,93,42.0,85.0,F,11,0,"(0, 11)",55,D,"('F', 'D')",655,12.041594578792296,0.5,0.08304547985373997,0.2983425414364641,0.2937960070967347
149,206,1,Huskies,Huskies_D1,Huskies_D2,1H,1677.421522,Simple pass,42,85,35.0,57.0,D,0,2,"(2, 0)",59,D,"('D', 'D')",1478,28.861739379323623,1.0,0.03464794643376185,0.32044198895027626,0.45169664512801266
150,207,1,Huskies,Huskies_D2,Huskies_D3,1H,1679.747834,Simple pass,35,57,46.0,19.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,39.56008088970496,1.0,0.025278006958277935,0.26519337016574585,0.4301571257080079
151,208,1,Huskies,Huskies_D3,Huskies_D4,1H,1683.925207,Simple pass,46,19,49.0,5.0,D,3,4,"(4, 3)",59,D,"('D', 'D')",1478,14.317821063276353,1.0,0.06984302957695782,0.32044198895027626,0.463428339509078
152,209,1,Huskies,Huskies_D4,Huskies_M3,1H,1685.592344,Simple pass,49,5,55.0,18.0,D,4,23,"(23, 4)",63,M,"('D', 'M')",1520,14.317821063276353,0.75,0.06984302957695782,0.3425414364640884,0.38746148868034874
153,210,1,Huskies,Huskies_M3,Huskies_M2,1H,1687.033235,Simple pass,55,18,57.0,13.0,M,23,22,"(22, 23)",7,M,"('M', 'M')",1301,5.385164807134504,1.0,0.18569533817705186,0.03314917127071823,0.4062815031492567
154,211,1,Huskies,Huskies_M2,Huskies_D4,1H,1688.522032,Simple pass,57,13,50.0,6.0,M,22,4,"(4, 22)",12,D,"('M', 'D')",1668,9.899494936611665,0.25,0.10101525445522107,0.06077348066298342,0.13726291170606816
155,213,1,Huskies,Huskies_M2,Huskies_F1,1H,1704.03903,Simple pass,23,76,47.0,96.0,M,22,10,"(10, 22)",4,F,"('M', 'F')",849,31.240998703626616,0.25,0.032009219983223994,0.016574585635359115,0.09952793520619437
156,214,1,Huskies,Huskies_M1,Huskies_M3,1H,1746.903336,Simple pass,56,75,54.0,40.0,M,17,23,"(23, 17)",143,M,"('M', 'M')",1301,35.05709628591621,1.0,0.028524895269256473,0.7845303867403315,0.6043517606698626
157,215,1,Huskies,Huskies_M3,Huskies_D3,1H,1750.189462,Simple pass,54,40,59.0,13.0,M,23,3,"(3, 23)",56,D,"('M', 'D')",1668,27.459060435491963,0.25,0.03641785203646149,0.30386740331491713,0.19676175178379285
158,216,1,Huskies,Huskies_D3,Huskies_D2,1H,1754.896087,Simple pass,59,13,59.0,52.0,D,3,2,"(2, 3)",35,D,"('D', 'D')",1478,39.0,1.0,0.02564102564102564,0.1878453038674033,0.40449544316947633
159,217,1,Huskies,Huskies_D2,Huskies_F2,1H,1757.479116,Simple pass,59,52,63.0,87.0,D,2,11,"(11, 2)",56,F,"('D', 'F')",999,35.22782990761707,0.5,0.02838664779018298,0.30386740331491713,0.2774180170350333
160,224,1,Huskies,Huskies_D2,Huskies_G1,1H,1812.953534,Simple pass,9,76,8.0,51.0,D,2,16,"(16, 2)",62,G,"('D', 'G')",443,25.019992006393608,0.5,0.039968038348871575,0.3370165745856354,0.2923282043115023
161,225,1,Huskies,Huskies_G1,Huskies_M1,1H,1822.710938,High pass,8,51,37.0,97.0,G,16,17,"(17, 16)",24,M,"('G', 'M')",81,54.378304497290095,0.25,0.018389687012948967,0.1270718232044199,0.1318205034057896
162,226,1,Huskies,Huskies_M1,Huskies_D1,1H,1826.660725,Simple pass,37,97,23.0,88.0,M,17,0,"(0, 17)",85,D,"('M', 'D')",1668,16.64331697709324,0.25,0.06008417681261097,0.46408839779005523,0.2580575248675554
163,227,1,Huskies,Huskies_D1,Huskies_D2,1H,1829.697402,Simple pass,23,88,30.0,56.0,D,0,2,"(2, 0)",59,D,"('D', 'D')",1478,32.7566787083184,1.0,0.03052812554363318,0.32044198895027626,0.4503233714979698
164,228,1,Huskies,Huskies_D2,Huskies_D3,1H,1832.538832,Simple pass,30,56,32.0,15.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,41.048751503547585,1.0,0.024361276856704795,0.26519337016574585,0.4298515490074835
165,229,1,Huskies,Huskies_D3,Huskies_M3,1H,1836.667946,Simple pass,32,15,31.0,30.0,D,3,23,"(23, 3)",54,M,"('D', 'M')",1520,15.033296378372908,0.75,0.06651901052377393,0.292817679558011,0.36977889669392827
166,230,1,Huskies,Huskies_M3,Huskies_D2,1H,1838.558993,Simple pass,31,30,24.0,66.0,M,23,2,"(2, 23)",46,D,"('M', 'D')",1668,36.6742416417845,0.25,0.027267094157460592,0.24861878453038674,0.17529529289594908
167,231,1,Huskies,Huskies_D2,Huskies_D1,1H,1841.354526,Simple pass,24,66,29.0,87.0,D,2,0,"(0, 2)",62,D,"('D', 'D')",1478,21.587033144922902,1.0,0.04632410546120795,0.3370165745856354,0.46111356001561443
168,232,1,Huskies,Huskies_D1,Huskies_M1,1H,1846.845569,Simple pass,49,89,60.0,96.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,13.038404810405298,0.75,0.07669649888473704,0.5027624309392266,0.44315297660798786
169,233,1,Huskies,Huskies_M1,Huskies_D1,1H,1848.000515,Simple pass,60,96,59.0,88.0,M,17,0,"(0, 17)",85,D,"('M', 'D')",1668,8.06225774829855,0.25,0.12403473458920847,0.46408839779005523,0.2793743774597546
170,234,1,Huskies,Huskies_D1,Huskies_M1,1H,1851.737334,Simple pass,59,88,59.0,96.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,8.0,0.75,0.125,0.5027624309392266,0.4592541436464089
171,235,1,Huskies,Huskies_M1,Huskies_F1,1H,1855.768635,Simple pass,59,96,65.0,97.0,M,17,10,"(10, 17)",34,F,"('M', 'F')",849,6.082762530298219,0.25,0.1643989873053573,0.18232044198895028,0.19890647643143583
172,236,1,Huskies,Huskies_F1,Huskies_M1,1H,1857.827687,Simple pass,65,97,35.0,98.0,F,10,17,"(17, 10)",30,M,"('F', 'M')",699,30.01666203960727,0.75,0.03331483023263848,0.16022099447513813,0.3145119415692589
173,237,1,Huskies,Huskies_M1,Huskies_D1,1H,1860.404204,Simple pass,35,98,42.0,75.0,M,17,0,"(0, 17)",85,D,"('M', 'D')",1668,24.041630560342615,0.25,0.04159451654038515,0.46408839779005523,0.25189430477681346
174,238,1,Huskies,Huskies_D1,Huskies_D2,1H,1863.162182,Simple pass,42,75,36.0,49.0,D,0,2,"(2, 0)",59,D,"('D', 'D')",1478,26.68332812825267,1.0,0.03747658444979307,0.32044198895027626,0.45263952446668976
175,239,1,Huskies,Huskies_D2,Huskies_D3,1H,1867.026749,Simple pass,36,49,43.0,7.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,42.579337712087536,1.0,0.023485569615051043,0.26519337016574585,0.42955964659359896
176,240,1,Huskies,Huskies_D3,Huskies_F2,1H,1871.0774390000001,Simple pass,43,7,62.0,15.0,D,3,11,"(11, 3)",50,F,"('D', 'F')",999,20.615528128088304,0.5,0.048507125007266595,0.27071823204419887,0.27307511901715514
177,241,1,Huskies,Huskies_F2,Huskies_D3,1H,1877.423511,Simple pass,62,15,46.0,15.0,F,11,3,"(3, 11)",56,D,"('F', 'D')",655,16.0,0.5,0.0625,0.30386740331491713,0.2887891344383057
178,242,1,Huskies,Huskies_D3,Huskies_M1,1H,1880.031284,Simple pass,46,15,52.0,50.0,D,3,17,"(17, 3)",47,M,"('D', 'M')",1520,35.510561809129406,0.75,0.02816063585180762,0.2541436464088398,0.3441014274202158
179,243,1,Huskies,Huskies_M3,Huskies_D1,1H,1888.719293,Simple pass,58,56,58.0,90.0,M,23,0,"(0, 23)",74,D,"('M', 'D')",1668,34.0,0.25,0.029411764705882353,0.40331491712707185,0.22757556061098472
180,244,1,Huskies,Huskies_D1,Huskies_M3,1H,1893.355778,Simple pass,58,90,59.0,71.0,D,0,23,"(23, 0)",51,M,"('D', 'M')",1520,19.026297590440446,0.75,0.052558833122763673,0.27624309392265195,0.35960064234847183
181,245,1,Huskies,Huskies_M3,Huskies_D1,1H,1897.0408899999998,Simple pass,59,71,59.0,97.0,M,23,0,"(0, 23)",74,D,"('M', 'D')",1668,26.0,0.25,0.038461538461538464,0.40331491712707185,0.23059215186287008
182,251,1,Huskies,Huskies_M1,Huskies_M3,1H,2118.764274,Simple pass,39,96,43.0,88.0,M,17,23,"(23, 17)",143,M,"('M', 'M')",1301,8.94427190999916,1.0,0.11180339887498948,0.7845303867403315,0.6321112618717737
183,252,1,Huskies,Huskies_M3,Huskies_M1,1H,2119.149915,Simple pass,43,88,38.0,91.0,M,23,17,"(17, 23)",168,M,"('M', 'M')",1301,5.830951894845301,1.0,0.17149858514250882,0.9226519337016574,0.6980501729480554
184,253,1,Huskies,Huskies_M1,Huskies_D2,1H,2120.051016,Simple pass,38,91,27.0,57.0,M,17,2,"(2, 17)",63,D,"('M', 'D')",1668,35.73513677041127,0.25,0.027983662310423867,0.3425414364640884,0.20684169959150409
185,254,1,Huskies,Huskies_D2,Huskies_D1,1H,2121.197577,Simple pass,27,57,27.0,90.0,D,2,0,"(0, 2)",62,D,"('D', 'D')",1478,33.0,1.0,0.030303030303030304,0.3370165745856354,0.4557732016295552
186,255,1,Huskies,Huskies_D1,Huskies_D3,1H,2123.417423,High pass,27,90,31.0,13.0,D,0,3,"(3, 0)",105,D,"('D', 'D')",1478,77.10382610480494,1.0,0.012969524996603018,0.574585635359116,0.5291850534519064
187,256,1,Huskies,Huskies_M2,Huskies_M3,1H,2156.892131,Simple pass,42,18,44.0,23.0,M,22,23,"(23, 22)",12,M,"('M', 'M')",1301,5.385164807134504,1.0,0.18569533817705186,0.06077348066298342,0.41548960628001175
188,261,1,Huskies,Huskies_D2,Huskies_F1,1H,2179.707154,Head pass,34,95,26.0,99.0,D,2,10,"(10, 2)",13,F,"('D', 'F')",999,8.94427190999916,0.5,0.11180339887498948,0.06629834254143646,0.2260339138054753
189,262,1,Huskies,Huskies_F1,Huskies_D1,1H,2183.016682,Simple pass,26,99,27.0,90.0,F,10,0,"(0, 10)",5,D,"('F', 'D')",655,9.055385138137417,0.5,0.11043152607484653,0.022099447513812154,0.21084365786288622
190,263,1,Huskies,Huskies_D1,Huskies_D2,1H,2184.710294,Simple pass,27,90,19.0,73.0,D,0,2,"(2, 0)",59,D,"('D', 'D')",1478,18.788294228055936,1.0,0.05322462954123495,0.32044198895027626,0.4578888728305037
191,264,1,Huskies,Huskies_D2,Huskies_D3,1H,2187.707719,Simple pass,19,73,20.0,24.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,49.01020301937138,1.0,0.020403914662519312,0.26519337016574585,0.4285324282760884
192,265,1,Huskies,Huskies_D3,Huskies_M3,1H,2190.098122,Simple pass,20,24,33.0,53.0,D,3,23,"(23, 3)",54,M,"('D', 'M')",1520,31.78049716414141,0.75,0.03146583877637763,0.292817679558011,0.3580945061114629
193,266,1,Huskies,Huskies_M3,Huskies_M2,1H,2198.159963,Simple pass,59,28,55.0,12.0,M,23,22,"(22, 23)",7,M,"('M', 'M')",1301,16.492422502470642,1.0,0.06063390625908324,0.03314917127071823,0.36459435917660044
194,270,1,Huskies,Huskies_D1,Huskies_M2,1H,2218.92057,Simple pass,4,72,21.0,69.0,D,0,22,"(22, 0)",3,M,"('D', 'M')",1520,17.26267650163207,0.75,0.057928444636349226,0.011049723756906077,0.2729927227977518
195,271,1,Huskies,Huskies_M2,Huskies_M3,1H,2223.951002,Simple pass,44,65,36.0,54.0,M,22,23,"(23, 22)",12,M,"('M', 'M')",1301,13.601470508735444,1.0,0.07352146220938077,0.06077348066298342,0.37809831429078805
196,272,1,Huskies,Huskies_M3,Huskies_F2,1H,2226.609406,Simple pass,36,54,44.0,52.0,M,23,11,"(11, 23)",63,F,"('M', 'F')",849,8.246211251235321,0.25,0.12126781251816648,0.3425414364640884,0.2379364163274183
197,273,1,Huskies,Huskies_D2,Huskies_D3,1H,2259.099422,Simple pass,47,56,59.0,27.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,31.38470965295043,1.0,0.03186264939385831,0.26519337016574585,0.43235200651986805
198,274,1,Huskies,Huskies_D3,Huskies_D2,1H,2263.265102,Simple pass,59,27,45.0,54.0,D,3,2,"(2, 3)",35,D,"('D', 'D')",1478,30.4138126514911,1.0,0.032879797461071454,0.1878453038674033,0.4069083671094916
199,275,1,Huskies,Huskies_D2,Huskies_D1,1H,2265.891061,Simple pass,45,54,59.0,87.0,D,2,0,"(0, 2)",62,D,"('D', 'D')",1478,35.84689665786984,1.0,0.027896417632583534,0.3370165745856354,0.45497099740607294
200,276,1,Huskies,Huskies_D1,Huskies_M1,1H,2268.48019,Simple pass,59,87,58.0,97.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,10.04987562112089,0.75,0.09950371902099892,0.5027624309392266,0.45075538332007514
201,277,1,Huskies,Huskies_M1,Huskies_F1,1H,2270.659114,Simple pass,58,97,70.0,97.0,M,17,10,"(10, 17)",34,F,"('M', 'F')",849,12.0,0.25,0.08333333333333333,0.18232044198895028,0.17188459177409454
202,278,1,Huskies,Huskies_F1,Huskies_F2,1H,2271.209893,Simple pass,70,97,64.0,86.0,F,10,11,"(11, 10)",27,F,"('F', 'F')",299,12.529964086141668,1.0,0.07980868844676221,0.143646408839779,0.4078183657621804
203,279,1,Huskies,Huskies_F2,Huskies_M1,1H,2273.203025,Simple pass,64,86,74.0,84.0,F,11,17,"(17, 11)",117,M,"('F', 'M')",699,10.198039027185569,0.75,0.09805806756909202,0.6408839779005525,0.49631401515654816
204,280,1,Huskies,Huskies_M1,Huskies_F3,1H,2275.340976,Simple pass,74,84,79.0,78.0,M,17,12,"(12, 17)",9,F,"('M', 'F')",849,7.810249675906654,0.25,0.12803687993289598,0.04419889502762431,0.1407452583201734
205,281,1,Huskies,Huskies_F3,Huskies_F2,1H,2276.34669,Simple pass,79,78,84.0,77.0,F,12,11,"(11, 12)",11,F,"('F', 'F')",299,5.0990195135927845,1.0,0.19611613513818404,0.055248618784530384,0.4171215846409048
206,285,1,Huskies,Huskies_D4,Huskies_M2,1H,2300.892312,Simple pass,58,50,69.0,42.0,D,4,22,"(22, 4)",9,M,"('D', 'M')",1520,13.601470508735444,0.75,0.07352146220938077,0.04419889502762431,0.2892401190790017
207,286,1,Huskies,Huskies_M2,Huskies_F3,1H,2301.739324,Simple pass,69,42,75.0,19.0,M,22,12,"(12, 22)",2,F,"('M', 'F')",849,23.769728648009426,0.25,0.04207031619116713,0.0055248618784530384,0.09919839268987338
208,291,1,Huskies,Huskies_D4,Huskies_D3,1H,2373.696063,Simple pass,26,5,18.0,7.0,D,4,3,"(3, 4)",35,D,"('D', 'D')",1478,8.246211251235321,1.0,0.12126781251816648,0.1878453038674033,0.4363710387951899
209,292,1,Huskies,Huskies_D3,Huskies_F2,1H,2375.2893010000007,High pass,18,7,55.0,16.0,D,3,11,"(11, 3)",50,F,"('D', 'F')",999,38.07886552931954,0.5,0.02626128657194451,0.27071823204419887,0.2656598395387144
210,293,1,Huskies,Huskies_F2,Huskies_M1,1H,2381.21504,Simple pass,48,29,50.0,79.0,F,11,17,"(17, 11)",117,M,"('F', 'M')",699,50.039984012787215,0.75,0.019984019174435787,0.6408839779005525,0.4702893323583294
211,300,1,Huskies,Huskies_D2,Huskies_D1,1H,2636.5241960000008,Simple pass,31,53,28.0,78.0,D,2,0,"(0, 2)",62,D,"('D', 'D')",1478,25.179356624028344,1.0,0.03971507353947688,0.3370165745856354,0.4589105493750374
212,301,1,Huskies,Huskies_D1,Huskies_D2,1H,2642.004348,Simple pass,28,78,30.0,50.0,D,0,2,"(2, 0)",59,D,"('D', 'D')",1478,28.071337695236398,1.0,0.035623524993954825,0.32044198895027626,0.4520218379814103
213,302,1,Huskies,Huskies_D2,Huskies_D3,1H,2644.939386,Simple pass,30,50,40.0,13.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,38.3275357934736,1.0,0.026090902514277467,0.26519337016574585,0.4304280908933411
214,303,1,Huskies,Huskies_D3,Huskies_D4,1H,2646.727592,Simple pass,40,13,58.0,4.0,D,3,4,"(4, 3)",59,D,"('D', 'D')",1478,20.12461179749811,1.0,0.049690399499995326,0.32044198895027626,0.4567107961500905
215,307,1,Huskies,Huskies_F2,Huskies_M1,1H,2694.677345,Simple pass,35,26,33.0,43.0,F,11,17,"(17, 11)",117,M,"('F', 'M')",699,17.11724276862369,0.75,0.0584206237836986,0.6408839779005525,0.48310153389475036
216,308,1,Huskies,Huskies_M1,Huskies_D1,1H,2696.280214,Simple pass,33,43,31.0,81.0,M,17,0,"(0, 17)",85,D,"('M', 'D')",1668,38.05259518088089,0.25,0.026279416561381837,0.46408839779005523,0.24678927145047902
217,309,1,Huskies,Huskies_D1,Huskies_M1,1H,2702.421652,Simple pass,47,82,50.0,73.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,9.486832980505138,0.75,0.10540925533894598,0.5027624309392266,0.4527238954260575
218,310,1,Huskies,Huskies_M1,Huskies_F2,1H,2705.450085,Simple pass,59,65,69.0,68.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,10.44030650891055,0.25,0.09578262852211514,1.0,0.4485942095073717
219,311,1,Huskies,Huskies_F2,Huskies_M1,1H,2706.442088,Simple pass,69,68,66.0,76.0,F,11,17,"(17, 11)",117,M,"('F', 'M')",699,8.54400374531753,0.75,0.11704114719613057,0.6408839779005525,0.502641708365561
220,312,1,Huskies,Huskies_F3,Huskies_F1,1H,2710.221447,Simple pass,79,80,89.0,96.0,F,12,10,"(10, 12)",4,F,"('F', 'F')",299,18.867962264113206,1.0,0.052999894000318,0.016574585635359115,0.35652482654522566
221,313,1,Huskies,Huskies_F1,Huskies_F2,1H,2712.2408370000007,Cross,89,96,94.0,49.0,F,10,11,"(11, 10)",27,F,"('F', 'F')",299,47.265209192385896,1.0,0.021157210918704518,0.143646408839779,0.3882678732528278
