,Unnamed: 0,Unnamed: 0.1,MatchID,TeamID,OriginPlayerID,DestinationPlayerID,MatchPeriod,EventTime,EventSubType,EventOrigin_x,EventOrigin_y,EventDestination_x,EventDestination_y,Position,OriginPlayerIDFit,DestinationPlayerIDFit,PlayerIDFitPair,PassingBetweenPlayerCount,DestinationPosition,PositionFitPair,PassingBetweenPositionCount,dist,PositionFitPairScore,OneDevideDist,StdPassingBetweenPlayerCount,weight,OutCount,InCount
105,105,162,1,Huskies,Huskies_F2,Huskies_M1,1H,1318.781728,Simple pass,54,92,61.0,79.0,F,11,17,"(17, 11)",117,M,"('F', 'M')",699,14.7648230602334,0.75,0.06772854614785964,0.6408839779005525,0.4924720117516282,859,1017
106,106,163,1,Huskies,Huskies_F1,Huskies_F2,1H,1323.783423,Simple pass,70,98,72.0,100.0,F,10,11,"(11, 10)",27,F,"('F', 'F')",299,2.8284271247461903,1.0,0.3535533905932737,0.143646408839779,0.4132981654509586,238,927
107,107,164,1,Huskies,Huskies_F3,Huskies_D2,1H,1336.828397,Simple pass,60,92,53.0,78.0,F,12,2,"(2, 12)",2,D,"('F', 'D')",655,15.652475842498527,0.5,0.06388765649999399,0.0055248618784530384,0.18270152695791264,56,467
108,108,165,1,Huskies,Huskies_D2,Huskies_D3,1H,1338.621719,Simple pass,53,78,61.0,18.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,60.53098380168623,1.0,0.016520465011377244,0.26519337016574585,0.43398821703240853,580,582
109,109,166,1,Huskies,Huskies_D3,Huskies_M3,1H,1342.78861,Simple pass,61,18,55.0,51.0,D,3,23,"(23, 3)",54,M,"('D', 'M')",1520,33.541019662496836,0.75,0.0298142396999972,0.29281767955801097,0.3746212929952345,727,717
110,110,167,1,Huskies,Huskies_M3,Huskies_M1,1H,1347.364783,Simple pass,55,51,51.0,68.0,M,23,17,"(17, 23)",168,M,"('M', 'M')",1301,17.464249196572982,1.0,0.057259833431386825,0.9226519337016574,0.6635668458030811,887,1017
111,111,168,1,Huskies,Huskies_M1,Huskies_D1,1H,1351.1866619999996,Simple pass,51,68,62.0,99.0,M,17,0,"(0, 17)",85,D,"('M', 'D')",1668,32.89376840679705,0.25,0.030400895015524083,0.4640883977900552,0.2570323265472936,1255,678
112,112,169,1,Huskies,Huskies_D1,Huskies_M1,1H,1355.635433,Simple pass,62,99,58.0,93.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,7.211102550927977,0.75,0.1386750490563073,0.5027624309392266,0.44089306920203775,851,1017
113,113,170,1,Huskies,Huskies_M1,Huskies_D2,1H,1357.802034,Simple pass,58,93,45.0,60.0,M,17,2,"(2, 17)",63,D,"('M', 'D')",1668,35.4682957019364,0.25,0.02819419372173005,0.3425414364640884,0.21555656720076968,1255,467
114,114,171,1,Huskies,Huskies_D2,Huskies_D3,1H,1360.51092,Simple pass,45,60,53.0,29.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,32.01562118716424,1.0,0.031234752377721213,0.26519337016574585,0.43398821703240853,580,582
115,115,172,1,Huskies,Huskies_D3,Huskies_M2,1H,1364.5522369999999,Simple pass,53,29,65.0,22.0,D,3,22,"(22, 3)",5,M,"('D', 'M')",1520,13.892443989449804,0.75,0.07198157507486945,0.022099447513812157,0.28841948637059184,727,69
116,116,173,1,Huskies,Huskies_M2,Huskies_M3,1H,1365.514369,Simple pass,65,22,59.0,37.0,M,22,23,"(23, 22)",12,M,"('M', 'M')",1301,16.15549442140351,1.0,0.0618984460590173,0.06077348066298342,0.3826670141224579,76,717
117,117,174,1,Huskies,Huskies_M3,Huskies_M2,1H,1367.816744,Simple pass,60,33,57.0,23.0,M,23,22,"(22, 23)",7,M,"('M', 'M')",1301,10.44030650891055,1.0,0.09578262852211514,0.03314917127071823,0.3759720085883779,887,69
118,118,175,1,Huskies,Huskies_M2,Huskies_M3,1H,1368.148627,Simple pass,57,23,68.0,7.0,M,22,23,"(23, 22)",12,M,"('M', 'M')",1301,19.416487838947603,1.0,0.05150262026246048,0.06077348066298342,0.3826670141224579,76,717
119,119,176,1,Huskies,Huskies_M3,Huskies_D3,1H,1371.3607140000001,Simple pass,68,7,51.0,20.0,M,23,3,"(3, 23)",56,D,"('M', 'D')",1668,21.40093455903269,0.25,0.046726931351599776,0.30386740331491713,0.2030083936968661,887,582
120,120,177,1,Huskies,Huskies_D3,Huskies_D2,1H,1373.937659,Simple pass,51,20,47.0,56.0,D,3,2,"(2, 3)",35,D,"('D', 'D')",1478,36.22154055254967,1.0,0.027607881518711637,0.1878453038674033,0.40900300766315617,727,467
121,121,178,1,Huskies,Huskies_D2,Huskies_D1,1H,1377.038876,Simple pass,47,56,60.0,87.0,D,2,0,"(0, 2)",62,D,"('D', 'D')",1478,33.61547262794322,1.0,0.029748205865436483,0.3370165745856354,0.45812201470185776,580,678
122,122,179,1,Huskies,Huskies_D1,Huskies_F1,1H,1380.185092,Simple pass,60,87,68.0,97.0,D,0,10,"(10, 0)",23,F,"('D', 'F')",999,12.806248474865697,0.5,0.07808688094430304,0.12154696132596685,0.2206297948597872,851,473
123,123,180,1,Huskies,Huskies_F1,Huskies_D1,1H,1382.378471,Simple pass,68,97,89.0,96.0,F,10,0,"(0, 10)",5,D,"('F', 'D')",655,21.02379604162864,0.5,0.047565149415449405,0.022099447513812157,0.19441941281628328,238,678
124,124,181,1,Huskies,Huskies_D1,Huskies_D4,1H,1384.757142,Cross,89,96,98.0,3.0,D,0,4,"(4, 0)",73,D,"('D', 'D')",1478,93.43446901438463,1.0,0.010702688317798926,0.3977900552486188,0.4789978055266071,851,615
125,125,182,1,Huskies,Huskies_M2,Huskies_D4,1H,1480.756475,Simple pass,50,13,50.0,7.0,M,22,4,"(4, 22)",12,D,"('M', 'D')",1668,6.0,0.25,0.16666666666666666,0.06077348066298342,0.13020246539826186,76,615
126,126,183,1,Huskies,Huskies_D4,Huskies_D3,1H,1482.4715130000006,Simple pass,50,7,39.0,15.0,D,4,3,"(3, 4)",35,D,"('D', 'D')",1478,13.601470508735444,1.0,0.07352146220938077,0.1878453038674033,0.4134484504185936,569,582
127,127,184,1,Huskies,Huskies_F3,Huskies_D3,1H,1497.018515,Simple pass,57,10,53.0,5.0,F,12,3,"(3, 12)",3,D,"('F', 'D')",655,6.4031242374328485,0.5,0.15617376188860607,0.011049723756906077,0.19538009810280452,56,582
128,128,185,1,Huskies,Huskies_D3,Huskies_G1,1H,1539.323848,Simple pass,11,18,3.0,33.0,D,3,16,"(16, 3)",120,G,"('D', 'G')",443,17.0,0.5,0.05882352941176471,0.6574585635359116,0.3989407062980976,727,496
129,129,186,1,Huskies,Huskies_G1,Huskies_F1,1H,1542.4603960000006,High pass,3,33,39.0,98.0,G,16,10,"(10, 16)",77,F,"('G', 'F')",133,74.30343195303969,0.125,0.013458328555160241,0.4198895027624309,0.18734192337191422,473,473
130,130,187,1,Huskies,Huskies_F2,Huskies_M3,1H,1563.5650890000006,Simple pass,53,75,41.0,75.0,F,11,23,"(23, 11)",58,M,"('F', 'M')",699,12.0,0.75,0.08333333333333333,0.3149171270718232,0.3818150480912916,859,717
131,131,188,1,Huskies,Huskies_M3,Huskies_D1,1H,1565.577677,Simple pass,41,75,35.0,79.0,M,23,0,"(0, 23)",74,D,"('M', 'D')",1668,7.211102550927977,0.25,0.1386750490563073,0.4033149171270719,0.23693348531584818,887,678
132,132,189,1,Huskies,Huskies_D1,Huskies_D2,1H,1566.797006,Simple pass,35,79,31.0,47.0,D,0,2,"(2, 0)",59,D,"('D', 'D')",1478,32.2490309931942,1.0,0.03100868364730212,0.32044198895027626,0.4578013677983789,851,467
133,133,190,1,Huskies,Huskies_D2,Huskies_D3,1H,1569.287655,Simple pass,31,47,43.0,12.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,37.0,1.0,0.027027027027027032,0.26519337016574585,0.43398821703240853,580,582
134,134,191,1,Huskies,Huskies_D3,Huskies_M2,1H,1573.214242,Simple pass,43,12,61.0,17.0,D,3,22,"(22, 3)",5,M,"('D', 'M')",1520,18.681541692269406,0.75,0.05352877275721892,0.022099447513812157,0.28841948637059184,727,69
135,135,192,1,Huskies,Huskies_M2,Huskies_D3,1H,1574.779483,Simple pass,61,17,58.0,39.0,M,22,3,"(3, 22)",3,D,"('M', 'D')",1668,22.203603311174522,0.25,0.045037734911104486,0.011049723756906077,0.09952076420683816,76,582
136,136,193,1,Huskies,Huskies_D3,Huskies_M1,1H,1577.213654,Simple pass,58,39,47.0,71.0,D,3,17,"(17, 3)",47,M,"('D', 'M')",1520,33.83784863137726,0.75,0.029552706228277083,0.2541436464088398,0.35658206069012455,727,1017
137,137,194,1,Huskies,Huskies_M1,Huskies_M3,1H,1587.2099759999999,Simple pass,47,71,40.0,81.0,M,17,23,"(23, 17)",143,M,"('M', 'M')",1301,12.206555615733702,1.0,0.08192319205190406,0.7845303867403315,0.6227754432640488,1255,717
138,138,195,1,Huskies,Huskies_M3,Huskies_D2,1H,1589.202639,Simple pass,40,81,48.0,31.0,M,23,2,"(2, 23)",46,D,"('M', 'D')",1668,50.635955604688654,0.25,0.019748812638334102,0.24861878453038674,0.183600058671047,887,467
139,139,196,1,Huskies,Huskies_D2,Huskies_F2,1H,1591.554177,Simple pass,48,31,48.0,26.0,D,2,11,"(11, 2)",56,F,"('D', 'F')",999,5.0,0.5,0.2,0.30386740331491713,0.2894483385581742,580,927
140,140,197,1,Huskies,Huskies_F2,Huskies_D3,1H,1598.02757,Simple pass,48,26,66.0,7.0,F,11,3,"(3, 11)",56,D,"('F', 'D')",655,26.1725046566048,0.5,0.038208035995043514,0.30386740331491713,0.28447340032405305,859,582
141,141,198,1,Huskies,Huskies_M1,Huskies_F2,1H,1633.128835,Simple pass,47,42,56.0,34.0,M,17,11,"(11, 17)",182,F,"('M', 'F')",849,12.041594578792296,0.25,0.08304547985373997,1.0,0.44556275513321686,1255,927
142,142,199,1,Huskies,Huskies_F2,Huskies_D4,1H,1637.294235,Simple pass,71,25,80.0,5.0,F,11,4,"(4, 11)",64,D,"('F', 'D')",655,21.93171219946131,0.5,0.045596075258755316,0.34806629834254144,0.29964145334086,859,615
143,143,200,1,Huskies,Huskies_D4,Huskies_F2,1H,1640.147845,Simple pass,80,5,74.0,25.0,D,4,11,"(11, 4)",66,F,"('D', 'F')",999,20.8806130178211,0.5,0.04789131426105757,0.35911602209944754,0.3065307847741414,569,927
144,144,201,1,Huskies,Huskies_G1,Huskies_D1,1H,1657.171668,Hand pass,9,27,38.0,81.0,G,16,0,"(0, 16)",76,D,"('G', 'D')",257,61.29437168288782,0.5,0.01631471165368321,0.4143646408839779,0.3176955831493369,473,678
145,145,202,1,Huskies,Huskies_D1,Huskies_D2,1H,1665.2703609999999,Simple pass,38,81,33.0,54.0,D,0,2,"(2, 0)",59,D,"('D', 'D')",1478,27.459060435491967,1.0,0.03641785203646149,0.32044198895027626,0.4578013677983789,851,467
146,146,203,1,Huskies,Huskies_D2,Huskies_D1,1H,1669.6422619999994,Simple pass,33,54,39.0,80.0,D,2,0,"(0, 2)",62,D,"('D', 'D')",1478,26.683328128252672,1.0,0.03747658444979307,0.3370165745856354,0.45812201470185776,580,678
147,147,204,1,Huskies,Huskies_D1,Huskies_F2,1H,1671.45486,Simple pass,39,80,51.0,93.0,D,0,11,"(11, 0)",49,F,"('D', 'F')",999,17.691806012954128,0.5,0.05652334189442215,0.26519337016574585,0.27734955359193797,851,927
148,148,205,1,Huskies,Huskies_F2,Huskies_D1,1H,1673.213406,Simple pass,51,93,42.0,85.0,F,11,0,"(0, 11)",55,D,"('F', 'D')",655,12.041594578792296,0.5,0.08304547985373997,0.2983425414364641,0.28161011750873505,859,678
149,149,206,1,Huskies,Huskies_D1,Huskies_D2,1H,1677.421522,Simple pass,42,85,35.0,57.0,D,0,2,"(2, 0)",59,D,"('D', 'D')",1478,28.861739379323627,1.0,0.03464794643376185,0.32044198895027626,0.4578013677983789,851,467
150,150,207,1,Huskies,Huskies_D2,Huskies_D3,1H,1679.747834,Simple pass,35,57,46.0,19.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,39.56008088970496,1.0,0.02527800695827793,0.26519337016574585,0.43398821703240853,580,582
151,151,208,1,Huskies,Huskies_D3,Huskies_D4,1H,1683.925207,Simple pass,46,19,49.0,5.0,D,3,4,"(4, 3)",59,D,"('D', 'D')",1478,14.31782106327635,1.0,0.06984302957695783,0.32044198895027626,0.45969111716637123,727,615
152,152,209,1,Huskies,Huskies_D4,Huskies_M3,1H,1685.5923440000001,Simple pass,49,5,55.0,18.0,D,4,23,"(23, 4)",63,M,"('D', 'M')",1520,14.31782106327635,0.75,0.06984302957695783,0.3425414364640884,0.38599674411561935,569,717
153,153,210,1,Huskies,Huskies_M3,Huskies_M2,1H,1687.033235,Simple pass,55,18,57.0,13.0,M,23,22,"(22, 23)",7,M,"('M', 'M')",1301,5.385164807134505,1.0,0.18569533817705186,0.03314917127071823,0.3759720085883779,887,69
154,154,211,1,Huskies,Huskies_M2,Huskies_D4,1H,1688.522032,Simple pass,57,13,50.0,6.0,M,22,4,"(4, 22)",12,D,"('M', 'D')",1668,9.899494936611664,0.25,0.10101525445522108,0.06077348066298342,0.13020246539826186,76,615
155,155,213,1,Huskies,Huskies_M2,Huskies_F1,1H,1704.0390300000001,Simple pass,23,76,47.0,96.0,M,22,10,"(10, 22)",4,F,"('M', 'F')",849,31.240998703626612,0.25,0.032009219983223994,0.016574585635359115,0.10306457134946719,76,473
156,156,214,1,Huskies,Huskies_M1,Huskies_M3,1H,1746.9033359999999,Simple pass,56,75,54.0,40.0,M,17,23,"(23, 17)",143,M,"('M', 'M')",1301,35.05709628591621,1.0,0.028524895269256476,0.7845303867403315,0.6227754432640488,1255,717
157,157,215,1,Huskies,Huskies_M3,Huskies_D3,1H,1750.189462,Simple pass,54,40,59.0,13.0,M,23,3,"(3, 23)",56,D,"('M', 'D')",1668,27.459060435491967,0.25,0.03641785203646149,0.30386740331491713,0.2030083936968661,887,582
158,158,216,1,Huskies,Huskies_D3,Huskies_D2,1H,1754.896087,Simple pass,59,13,59.0,52.0,D,3,2,"(2, 3)",35,D,"('D', 'D')",1478,39.0,1.0,0.02564102564102564,0.1878453038674033,0.40900300766315617,727,467
159,159,217,1,Huskies,Huskies_D2,Huskies_F2,1H,1757.479116,Simple pass,59,52,63.0,87.0,D,2,11,"(11, 2)",56,F,"('D', 'F')",999,35.22782990761707,0.5,0.028386647790182983,0.30386740331491713,0.2894483385581742,580,927
160,160,224,1,Huskies,Huskies_D2,Huskies_G1,1H,1812.953534,Simple pass,9,76,8.0,51.0,D,2,16,"(16, 2)",62,G,"('D', 'G')",443,25.019992006393608,0.5,0.039968038348871575,0.3370165745856354,0.29224914616621034,580,496
161,161,225,1,Huskies,Huskies_G1,Huskies_M1,1H,1822.710938,High pass,8,51,37.0,97.0,G,16,17,"(17, 16)",24,M,"('G', 'M')",81,54.3783044972901,0.25,0.01838968701294897,0.1270718232044199,0.1386261622940099,473,1017
162,162,226,1,Huskies,Huskies_M1,Huskies_D1,1H,1826.660725,Simple pass,37,97,23.0,88.0,M,17,0,"(0, 17)",85,D,"('M', 'D')",1668,16.643316977093242,0.25,0.060084176812610975,0.4640883977900552,0.2570323265472936,1255,678
163,163,227,1,Huskies,Huskies_D1,Huskies_D2,1H,1829.697402,Simple pass,23,88,30.0,56.0,D,0,2,"(2, 0)",59,D,"('D', 'D')",1478,32.756678708318404,1.0,0.03052812554363318,0.32044198895027626,0.4578013677983789,851,467
164,164,228,1,Huskies,Huskies_D2,Huskies_D3,1H,1832.538832,Simple pass,30,56,32.0,15.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,41.04875150354759,1.0,0.0243612768567048,0.26519337016574585,0.43398821703240853,580,582
165,165,229,1,Huskies,Huskies_D3,Huskies_M3,1H,1836.667946,Simple pass,32,15,31.0,30.0,D,3,23,"(23, 3)",54,M,"('D', 'M')",1520,15.033296378372908,0.75,0.06651901052377393,0.29281767955801097,0.3746212929952345,727,717
166,166,230,1,Huskies,Huskies_M3,Huskies_D2,1H,1838.5589929999999,Simple pass,31,30,24.0,66.0,M,23,2,"(2, 23)",46,D,"('M', 'D')",1668,36.6742416417845,0.25,0.027267094157460592,0.24861878453038674,0.183600058671047,887,467
167,167,231,1,Huskies,Huskies_D2,Huskies_D1,1H,1841.354526,Simple pass,24,66,29.0,87.0,D,2,0,"(0, 2)",62,D,"('D', 'D')",1478,21.587033144922906,1.0,0.04632410546120795,0.3370165745856354,0.45812201470185776,580,678
168,168,232,1,Huskies,Huskies_D1,Huskies_M1,1H,1846.845569,Simple pass,49,89,60.0,96.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,13.038404810405297,0.75,0.07669649888473704,0.5027624309392266,0.44089306920203775,851,1017
169,169,233,1,Huskies,Huskies_M1,Huskies_D1,1H,1848.000515,Simple pass,60,96,59.0,88.0,M,17,0,"(0, 17)",85,D,"('M', 'D')",1668,8.06225774829855,0.25,0.12403473458920848,0.4640883977900552,0.2570323265472936,1255,678
170,170,234,1,Huskies,Huskies_D1,Huskies_M1,1H,1851.737334,Simple pass,59,88,59.0,96.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,8.0,0.75,0.125,0.5027624309392266,0.44089306920203775,851,1017
171,171,235,1,Huskies,Huskies_M1,Huskies_F1,1H,1855.7686350000001,Simple pass,59,96,65.0,97.0,M,17,10,"(10, 17)",34,F,"('M', 'F')",849,6.0827625302982185,0.25,0.1643989873053573,0.18232044198895028,0.16804157467646463,1255,473
172,172,236,1,Huskies,Huskies_F1,Huskies_M1,1H,1857.8276870000002,Simple pass,65,97,35.0,98.0,F,10,17,"(17, 10)",30,M,"('F', 'M')",699,30.01666203960727,0.75,0.03331483023263848,0.16022099447513813,0.3285712160426345,238,1017
173,173,237,1,Huskies,Huskies_M1,Huskies_D1,1H,1860.404204,Simple pass,35,98,42.0,75.0,M,17,0,"(0, 17)",85,D,"('M', 'D')",1668,24.041630560342607,0.25,0.04159451654038515,0.4640883977900552,0.2570323265472936,1255,678
174,174,238,1,Huskies,Huskies_D1,Huskies_D2,1H,1863.162182,Simple pass,42,75,36.0,49.0,D,0,2,"(2, 0)",59,D,"('D', 'D')",1478,26.683328128252672,1.0,0.03747658444979307,0.32044198895027626,0.4578013677983789,851,467
175,175,239,1,Huskies,Huskies_D2,Huskies_D3,1H,1867.0267489999999,Simple pass,36,49,43.0,7.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,42.57933771208753,1.0,0.023485569615051043,0.26519337016574585,0.43398821703240853,580,582
176,176,240,1,Huskies,Huskies_D3,Huskies_F2,1H,1871.077439,Simple pass,43,7,62.0,15.0,D,3,11,"(11, 3)",50,F,"('D', 'F')",999,20.615528128088304,0.5,0.0485071250072666,0.2707182320441989,0.27656745037686664,727,927
177,177,241,1,Huskies,Huskies_F2,Huskies_D3,1H,1877.423511,Simple pass,62,15,46.0,15.0,F,11,3,"(3, 11)",56,D,"('F', 'D')",655,16.0,0.5,0.0625,0.30386740331491713,0.28447340032405305,859,582
178,178,242,1,Huskies,Huskies_D3,Huskies_M1,1H,1880.031284,Simple pass,46,15,52.0,50.0,D,3,17,"(17, 3)",47,M,"('D', 'M')",1520,35.510561809129406,0.75,0.028160635851807617,0.2541436464088398,0.35658206069012455,727,1017
179,179,243,1,Huskies,Huskies_M3,Huskies_D1,1H,1888.7192929999999,Simple pass,58,56,58.0,90.0,M,23,0,"(0, 23)",74,D,"('M', 'D')",1668,34.0,0.25,0.029411764705882356,0.4033149171270719,0.23693348531584818,887,678
180,180,244,1,Huskies,Huskies_D1,Huskies_M3,1H,1893.355778,Simple pass,58,90,59.0,71.0,D,0,23,"(23, 0)",51,M,"('D', 'M')",1520,19.02629759044045,0.75,0.052558833122763673,0.27624309392265195,0.36284898704161533,851,717
181,181,245,1,Huskies,Huskies_M3,Huskies_D1,1H,1897.04089,Simple pass,59,71,59.0,97.0,M,23,0,"(0, 23)",74,D,"('M', 'D')",1668,26.0,0.25,0.038461538461538464,0.4033149171270719,0.23693348531584818,887,678
182,182,251,1,Huskies,Huskies_M1,Huskies_M3,1H,2118.7642739999997,Simple pass,39,96,43.0,88.0,M,17,23,"(23, 17)",143,M,"('M', 'M')",1301,8.94427190999916,1.0,0.11180339887498948,0.7845303867403315,0.6227754432640488,1255,717
183,183,252,1,Huskies,Huskies_M3,Huskies_M1,1H,2119.149915,Simple pass,43,88,38.0,91.0,M,23,17,"(17, 23)",168,M,"('M', 'M')",1301,5.830951894845301,1.0,0.17149858514250882,0.9226519337016574,0.6635668458030811,887,1017
184,184,253,1,Huskies,Huskies_M1,Huskies_D2,1H,2120.051016,Simple pass,38,91,27.0,57.0,M,17,2,"(2, 17)",63,D,"('M', 'D')",1668,35.73513677041127,0.25,0.02798366231042387,0.3425414364640884,0.21555656720076968,1255,467
185,185,254,1,Huskies,Huskies_D2,Huskies_D1,1H,2121.197577,Simple pass,27,57,27.0,90.0,D,2,0,"(0, 2)",62,D,"('D', 'D')",1478,33.0,1.0,0.030303030303030307,0.3370165745856354,0.45812201470185776,580,678
186,186,255,1,Huskies,Huskies_D1,Huskies_D3,1H,2123.417423,High pass,27,90,31.0,13.0,D,0,3,"(3, 0)",105,D,"('D', 'D')",1478,77.10382610480494,1.0,0.012969524996603018,0.574585635359116,0.5362095369398633,851,582
187,187,256,1,Huskies,Huskies_M2,Huskies_M3,1H,2156.892131,Simple pass,42,18,44.0,23.0,M,22,23,"(23, 22)",12,M,"('M', 'M')",1301,5.385164807134505,1.0,0.18569533817705186,0.06077348066298342,0.3826670141224579,76,717
188,188,261,1,Huskies,Huskies_D2,Huskies_F1,1H,2179.7071539999997,Head pass,34,95,26.0,99.0,D,2,10,"(10, 2)",13,F,"('D', 'F')",999,8.94427190999916,0.5,0.11180339887498948,0.06629834254143646,0.20076398222315509,580,473
189,189,262,1,Huskies,Huskies_F1,Huskies_D1,1H,2183.016682,Simple pass,26,99,27.0,90.0,F,10,0,"(0, 10)",5,D,"('F', 'D')",655,9.055385138137416,0.5,0.11043152607484652,0.022099447513812157,0.19441941281628328,238,678
190,190,263,1,Huskies,Huskies_D1,Huskies_D2,1H,2184.710294,Simple pass,27,90,19.0,73.0,D,0,2,"(2, 0)",59,D,"('D', 'D')",1478,18.788294228055932,1.0,0.05322462954123495,0.32044198895027626,0.4578013677983789,851,467
191,191,264,1,Huskies,Huskies_D2,Huskies_D3,1H,2187.707719,Simple pass,19,73,20.0,24.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,49.01020301937139,1.0,0.020403914662519312,0.26519337016574585,0.43398821703240853,580,582
192,192,265,1,Huskies,Huskies_D3,Huskies_M3,1H,2190.098122,Simple pass,20,24,33.0,53.0,D,3,23,"(23, 3)",54,M,"('D', 'M')",1520,31.780497164141412,0.75,0.03146583877637763,0.29281767955801097,0.3746212929952345,727,717
193,193,266,1,Huskies,Huskies_M3,Huskies_M2,1H,2198.159963,Simple pass,59,28,55.0,12.0,M,23,22,"(22, 23)",7,M,"('M', 'M')",1301,16.492422502470642,1.0,0.060633906259083235,0.03314917127071823,0.3759720085883779,887,69
194,194,270,1,Huskies,Huskies_D1,Huskies_M2,1H,2218.9205699999998,Simple pass,4,72,21.0,69.0,D,0,22,"(22, 0)",3,M,"('D', 'M')",1520,17.262676501632072,0.75,0.057928444636349226,0.011049723756906077,0.26590121153524066,851,69
195,195,271,1,Huskies,Huskies_M2,Huskies_M3,1H,2223.951002,Simple pass,44,65,36.0,54.0,M,22,23,"(23, 22)",12,M,"('M', 'M')",1301,13.601470508735444,1.0,0.07352146220938077,0.06077348066298342,0.3826670141224579,76,717
196,196,272,1,Huskies,Huskies_M3,Huskies_F2,1H,2226.609406,Simple pass,36,54,44.0,52.0,M,23,11,"(11, 23)",63,F,"('M', 'F')",849,8.246211251235321,0.25,0.12126781251816647,0.3425414364640884,0.22392192093033542,887,927
197,197,273,1,Huskies,Huskies_D2,Huskies_D3,1H,2259.099422,Simple pass,47,56,59.0,27.0,D,2,3,"(3, 2)",49,D,"('D', 'D')",1478,31.38470965295043,1.0,0.031862649393858314,0.26519337016574585,0.43398821703240853,580,582
198,198,274,1,Huskies,Huskies_D3,Huskies_D2,1H,2263.265102,Simple pass,59,27,45.0,54.0,D,3,2,"(2, 3)",35,D,"('D', 'D')",1478,30.413812651491103,1.0,0.03287979746107145,0.1878453038674033,0.40900300766315617,727,467
199,199,275,1,Huskies,Huskies_D2,Huskies_D1,1H,2265.891061,Simple pass,45,54,59.0,87.0,D,2,0,"(0, 2)",62,D,"('D', 'D')",1478,35.84689665786984,1.0,0.02789641763258353,0.3370165745856354,0.45812201470185776,580,678
200,200,276,1,Huskies,Huskies_D1,Huskies_M1,1H,2268.4801899999998,Simple pass,59,87,58.0,97.0,D,0,17,"(17, 0)",92,M,"('D', 'M')",1520,10.04987562112089,0.75,0.09950371902099893,0.5027624309392266,0.44089306920203775,851,1017
201,201,277,1,Huskies,Huskies_M1,Huskies_F1,1H,2270.659114,Simple pass,58,97,70.0,97.0,M,17,10,"(10, 17)",34,F,"('M', 'F')",849,12.0,0.25,0.08333333333333333,0.18232044198895028,0.16804157467646463,1255,473
202,202,278,1,Huskies,Huskies_F1,Huskies_F2,1H,2271.209893,Simple pass,70,97,64.0,86.0,F,10,11,"(11, 10)",27,F,"('F', 'F')",299,12.529964086141668,1.0,0.07980868844676221,0.143646408839779,0.4132981654509586,238,927
203,203,279,1,Huskies,Huskies_F2,Huskies_M1,1H,2273.203025,Simple pass,64,86,74.0,84.0,F,11,17,"(17, 11)",117,M,"('F', 'M')",699,10.198039027185569,0.75,0.09805806756909202,0.6408839779005525,0.4924720117516282,859,1017
204,204,280,1,Huskies,Huskies_M1,Huskies_F3,1H,2275.340976,Simple pass,74,84,79.0,78.0,M,17,12,"(12, 17)",9,F,"('M', 'F')",849,7.810249675906653,0.25,0.12803687993289598,0.044198895027624314,0.12154386195471097,1255,73
205,205,281,1,Huskies,Huskies_F3,Huskies_F2,1H,2276.34669,Simple pass,79,78,84.0,77.0,F,12,11,"(11, 12)",11,F,"('F', 'F')",299,5.0990195135927845,1.0,0.19611613513818404,0.055248618784530384,0.38093694682255685,56,927
206,206,285,1,Huskies,Huskies_D4,Huskies_M2,1H,2300.892312,Simple pass,58,50,69.0,42.0,D,4,22,"(22, 4)",9,M,"('D', 'M')",1520,13.601470508735444,0.75,0.07352146220938077,0.044198895027624314,0.28551261216837687,569,69
207,207,286,1,Huskies,Huskies_M2,Huskies_F3,1H,2301.7393239999997,Simple pass,69,42,75.0,19.0,M,22,12,"(12, 22)",2,F,"('M', 'F')",849,23.769728648009423,0.25,0.042070316191167134,0.0055248618784530384,0.10283461607467785,76,73
208,208,291,1,Huskies,Huskies_D4,Huskies_D3,1H,2373.696063,Simple pass,26,5,18.0,7.0,D,4,3,"(3, 4)",35,D,"('D', 'D')",1478,8.246211251235321,1.0,0.12126781251816647,0.1878453038674033,0.4134484504185936,569,582
